,Price,Rating,Discount,Category_B,Category_C,Category_D,Stock_Out of Stock
500,7693.0,3.0382925191086185,35.0,0,1,0,0
501,5896.0,3.0382925191086185,41.0,0,0,0,1
502,8671.0,3.0382925191086185,0.0,0,1,0,0
503,3262.0,3.0382925191086185,8.0,0,1,0,0
504,6708.0,3.177204225986467,24.0,0,1,0,0
505,9054.0,3.1662922671136755,26.0,0,1,0,0
506,438.0,3.0382925191086185,21.0,0,1,0,0
507,4996.5,3.0382925191086185,19.0,0,1,0,0
508,1445.0,3.0382925191086185,38.0,0,1,0,0
509,9158.0,3.0382925191086185,25.0,0,1,0,0
510,2807.0,3.217156053822698,39.0,0,1,0,1
511,1297.0,3.0382925191086185,36.0,0,0,0,0
512,4847.0,3.0382925191086185,41.0,0,1,0,0
513,4930.0,3.321333154322702,9.0,1,0,0,1
514,4996.5,2.867687169548899,16.0,0,1,0,1
515,4999.0,3.0382925191086185,40.0,0,0,1,1
516,2929.0,2.744012447425937,46.0,0,1,0,1
517,4529.0,3.0382925191086185,4.0,0,0,1,0
518,3509.0,3.0382925191086185,10.0,0,1,0,0
519,1567.0,3.0382925191086185,37.0,0,1,0,0
520,926.0,3.0382925191086185,21.0,0,1,0,1
521,2797.0,2.9547384924336355,26.0,0,0,1,0
522,3772.0,3.0382925191086185,44.0,0,1,0,0
523,9873.0,3.0382925191086185,19.0,0,1,0,0
524,3621.0,3.269276521310058,16.0,1,0,0,0
525,8629.0,3.0382925191086185,45.0,0,1,0,1
526,7487.0,3.0382925191086185,43.0,0,0,0,1
527,5055.0,2.782292682062825,7.0,0,0,0,0
528,1251.0,3.0382925191086185,40.0,0,0,0,0
529,1294.0,3.0382925191086185,25.0,0,0,1,0
530,4222.0,3.0382925191086185,23.0,0,1,0,0
531,9352.0,3.0382925191086185,31.0,0,1,0,1
532,9356.0,3.333491496319609,17.0,0,0,1,0
533,3203.0,3.0382925191086185,0.0,0,1,0,0
534,1558.0,3.0382925191086185,28.0,0,1,0,0
535,177.0,3.0382925191086185,31.0,0,0,1,0
536,823.0,3.308216384905766,25.0,0,1,0,0
537,7635.0,3.0382925191086185,12.0,0,1,0,0
538,5135.0,3.0382925191086185,35.0,0,1,0,0
539,3626.0,3.0382925191086185,0.0,1,0,0,1
540,9516.0,3.0382925191086185,25.0,0,0,0,0
541,1506.0,3.0382925191086185,34.0,0,1,0,0
542,7605.0,3.0350170529880938,8.0,0,1,0,0
543,6609.0,3.0382925191086185,25.0,0,1,0,0
544,1628.0,3.0382925191086185,0.0,0,1,0,0
545,5557.0,2.917713789824017,14.0,1,0,0,1
546,8722.0,3.39118847782968,26.0,1,0,0,0
547,3103.0,2.8393745370302623,20.0,0,1,0,0
548,8687.0,2.609026341804329,19.0,0,1,0,0
549,5699.0,3.194113460837644,25.0,0,1,0,1
550,8598.0,3.0382925191086185,47.0,0,1,0,0
551,7621.0,3.0382925191086185,30.0,0,0,1,1
552,3130.0,3.0764474681246607,16.0,0,1,0,0
553,3086.0,3.0382925191086185,2.0,0,1,0,1
554,1051.0,2.984321747954581,10.0,0,1,0,0
555,505.0,3.0382925191086185,30.0,0,1,0,1
556,5334.0,3.0382925191086185,14.0,0,1,0,1
557,4138.0,3.4588528463638504,25.0,0,1,0,0
558,2604.0,3.0382925191086185,25.0,0,1,0,1
559,9933.0,3.0382925191086185,15.0,0,0,0,0
560,3125.0,3.0382925191086185,18.0,0,0,0,0
561,4070.0,3.0382925191086185,46.0,0,1,0,0
562,2190.0,3.0382925191086185,10.0,0,1,0,0
563,7550.0,3.0382925191086185,25.0,0,1,0,0
564,8444.0,2.7738985967049112,41.0,1,0,0,0
565,6169.0,2.703924170771108,38.0,0,1,0,1
566,3540.0,3.0382925191086185,15.0,0,1,0,1
567,8313.0,2.7186970795339924,16.0,0,1,0,0
568,4863.0,3.0382925191086185,25.0,0,1,0,1
569,5271.0,3.0382925191086185,45.0,0,0,0,0
570,947.0,3.0382925191086185,5.0,0,1,0,0
571,9257.0,3.0382925191086185,25.0,0,1,0,0
572,7479.0,3.0382925191086185,15.0,0,1,0,1
573,1682.0,3.0382925191086185,45.0,0,0,0,0
574,9692.0,3.0382925191086185,26.0,0,1,0,0
575,4917.0,3.0382925191086185,21.0,0,1,0,1
576,8537.0,2.955839570412353,10.0,0,1,0,0
577,564.0,3.0382925191086185,49.0,0,1,0,0
578,722.0,3.0382925191086185,19.0,1,0,0,0
579,1022.0,3.0382925191086185,1.0,0,1,0,0
580,3549.0,3.218806010696236,1.0,0,1,0,0
581,6530.0,3.0382925191086185,26.0,0,1,0,0
582,3231.0,2.64807174829098,8.0,0,0,0,1
583,5674.0,3.0382925191086185,25.0,0,1,0,0
584,249.0,3.090414207762457,26.0,0,1,0,0
585,2720.0,3.068155231448395,23.0,0,0,0,0
586,1250.0,2.805398279237349,20.0,0,1,0,1
587,1903.0,3.0382925191086185,46.0,0,1,0,1
588,7139.0,3.0382925191086185,43.0,0,0,1,0
589,2905.0,3.0382925191086185,27.0,0,1,0,1
590,4347.0,3.0382925191086185,41.0,0,1,0,1
591,614.0,3.0382925191086185,13.0,0,1,0,1
592,4996.5,3.0382925191086185,25.0,1,0,0,0
593,9617.0,3.0382925191086185,25.0,0,1,0,1
594,5341.0,3.0382925191086185,25.0,0,0,1,0
595,2997.0,2.94105536708034,25.0,0,1,0,1
596,2577.0,3.0382925191086185,49.0,0,1,0,1
597,5778.0,3.0382925191086185,20.0,0,0,0,0
598,4996.5,2.768843803112533,45.0,0,1,0,1
599,4870.0,3.0382925191086185,2.0,0,1,0,1
600,3650.0,3.0382925191086185,37.0,0,1,0,0
601,3024.0,3.0382925191086185,16.0,0,1,0,0
602,328.0,3.0382925191086185,41.0,0,1,0,1
603,1538.0,3.0382925191086185,41.0,0,1,0,0
604,9329.0,3.0382925191086185,48.0,0,1,0,0
605,7252.0,3.0382925191086185,36.0,0,1,0,1
606,381.0,3.0382925191086185,21.0,0,1,0,1
607,8709.0,3.0382925191086185,19.0,0,1,0,0
608,6778.0,3.0382925191086185,41.0,0,0,1,0
609,7675.0,3.0382925191086185,1.0,0,1,0,1
610,9236.0,3.0382925191086185,15.0,0,1,0,1
611,4246.0,3.0382925191086185,34.0,0,0,1,1
612,2228.0,3.189855923072394,23.0,0,1,0,0
613,3536.0,3.0382925191086185,13.0,0,1,0,0
614,5272.0,3.0382925191086185,25.0,0,1,0,0
615,5113.0,3.0382925191086185,17.0,0,1,0,1
616,2735.0,2.920832286010129,26.0,0,1,0,0
617,2432.0,3.0382925191086185,16.0,0,1,0,1
618,5736.0,3.0382925191086185,14.0,0,1,0,0
619,434.0,3.0382925191086185,6.0,0,0,1,1
620,2666.0,2.9816969896955987,28.0,0,1,0,0
621,736.0,3.0382925191086185,12.0,0,1,0,0
622,4392.0,2.7290709788571568,13.0,0,1,0,0
623,535.0,3.0382925191086185,9.0,0,1,0,0
624,620.0,3.0382925191086185,33.0,0,1,0,1
625,4290.0,3.0382925191086185,13.0,0,0,1,0
626,1305.0,3.0382925191086185,38.0,0,1,0,0
627,6285.0,2.6079269196478303,27.0,0,1,0,0
628,9566.0,3.0382925191086185,1.0,0,1,0,1
629,4996.5,3.0382925191086185,25.0,0,1,0,1
630,9442.0,2.6907269838631973,39.0,0,1,0,0
631,1521.0,3.0382925191086185,29.0,0,0,0,0
632,1704.0,2.8535947570034668,6.0,0,1,0,0
633,158.0,3.0382925191086185,12.0,0,1,0,1
634,420.0,2.6638460181672,1.0,0,0,0,0
635,7645.0,3.0382925191086185,25.0,0,1,0,0
636,4636.0,3.0382925191086185,8.0,0,1,0,0
637,7341.0,3.0382925191086185,21.0,0,1,0,0
638,1971.0,3.0382925191086185,1.0,1,0,0,0
639,3412.0,3.0382925191086185,24.0,1,0,0,1
640,2940.0,2.809246903821382,47.0,1,0,0,0
641,3280.0,3.0382925191086185,29.0,0,1,0,1
642,409.0,3.0382925191086185,16.0,0,1,0,1
643,8690.0,3.0382925191086185,1.0,1,0,0,1
644,7644.0,3.0382925191086185,25.0,0,0,1,1
645,2428.0,3.0382925191086185,47.0,0,1,0,1
646,4004.0,3.0382925191086185,31.0,0,1,0,1
647,1328.0,2.909360250537106,27.0,0,1,0,0
648,8583.0,3.0382925191086185,31.0,1,0,0,0
649,4461.0,3.0382925191086185,39.0,1,0,0,0
650,4888.0,3.0382925191086185,2.0,0,0,1,0
651,9374.0,3.0028560954050536,28.0,0,1,0,0
652,7640.0,3.0382925191086185,0.0,0,1,0,0
653,680.0,3.0382925191086185,18.0,0,1,0,0
654,6322.0,3.0382925191086185,25.0,0,1,0,1
655,1103.0,3.0382925191086185,47.0,1,0,0,0
656,4097.0,3.0382925191086185,34.0,0,1,0,1
657,8281.0,3.0382925191086185,12.0,0,1,0,0
658,1832.0,3.0382925191086185,28.0,0,1,0,0
659,3741.0,3.0382925191086185,47.0,1,0,0,0
660,7054.0,3.0382925191086185,49.0,0,1,0,1
661,6355.0,2.7646612809993303,0.0,0,1,0,1
662,1511.0,2.9675683423004284,7.0,0,0,0,1
663,6483.0,3.0382925191086185,33.0,0,0,1,0
664,3704.0,2.936554309967718,1.0,0,1,0,0
665,6354.0,2.872548993774975,46.0,0,1,0,0
666,8585.0,3.0382925191086185,43.0,0,0,1,0
667,3726.0,3.0382925191086185,26.0,0,0,0,0
668,7030.0,3.0382925191086185,19.0,0,1,0,1
669,5769.0,3.0382925191086185,18.0,0,1,0,1
670,2883.0,2.755392182553186,35.0,0,1,0,1
671,4437.0,3.0382925191086185,8.0,0,1,0,0
672,6987.0,3.0382925191086185,25.0,0,1,0,0
673,7648.0,3.0382925191086185,45.0,0,1,0,0
674,1670.0,3.0382925191086185,13.0,0,1,0,0
675,5335.0,3.0382925191086185,12.0,1,0,0,1
676,6117.0,3.0382925191086185,26.0,0,0,0,0
677,1695.0,3.137216935730504,7.0,1,0,0,0
678,4769.0,3.199256476549933,41.0,1,0,0,0
679,1804.0,3.0382925191086185,7.0,0,1,0,0
680,9951.0,3.0382925191086185,26.0,0,1,0,0
681,4828.0,3.0382925191086185,22.0,0,1,0,0
682,1698.0,3.0891231681012314,11.0,0,1,0,0
683,4996.5,3.0382925191086185,23.0,0,1,0,1
684,6967.0,2.9294789139842865,39.0,0,0,1,0
685,9148.0,3.0382925191086185,46.0,0,1,0,0
686,3701.0,3.0382925191086185,12.0,0,0,0,0
687,6867.0,3.0382925191086185,3.0,0,1,0,0
688,2610.0,2.7912042416852207,10.0,0,1,0,0
689,5597.0,3.116135383834756,27.0,0,0,1,0
690,4219.0,3.0382925191086185,37.0,0,1,0,0
691,2540.0,3.0382925191086185,40.0,0,1,0,0
692,3722.0,3.0382925191086185,37.0,1,0,0,1
693,2647.0,3.0382925191086185,25.0,0,1,0,0
694,4104.0,3.0382925191086185,39.0,0,0,0,1
695,9928.0,3.0382925191086185,49.0,0,1,0,0
696,5712.0,2.747244805164672,45.0,0,1,0,1
697,889.0,3.0382925191086185,45.0,0,1,0,1
698,6889.0,3.0382925191086185,13.0,0,1,0,0
699,4996.5,3.0382925191086185,16.0,0,1,0,1
700,2507.0,3.0382925191086185,45.0,0,0,1,1
701,2173.0,3.0382925191086185,24.0,0,1,0,1
702,2996.0,3.3973758435143004,49.0,0,1,0,0
703,4158.0,3.2560110783637324,7.0,0,1,0,0
704,7314.0,3.0382925191086185,41.0,0,1,0,0
705,3430.0,3.0382925191086185,27.0,0,1,0,1
706,5556.0,3.0382925191086185,1.0,0,1,0,0
707,5132.0,3.0382925191086185,43.0,0,1,0,1
708,5475.0,3.0382925191086185,13.0,0,1,0,1
709,4996.5,3.0382925191086185,6.0,0,1,0,1
710,5565.0,3.0382925191086185,47.0,0,1,0,0
711,2269.0,3.0382925191086185,31.0,0,1,0,0
712,3472.0,3.0382925191086185,41.0,1,0,0,1
713,3430.0,3.0382925191086185,27.0,0,1,0,0
714,3668.0,3.0382925191086185,20.0,0,1,0,0
715,4996.5,3.0382925191086185,11.0,0,1,0,0
716,8460.0,3.0382925191086185,18.0,0,1,0,0
717,296.0,3.0382925191086185,11.0,0,1,0,0
718,3545.0,3.0382925191086185,18.0,0,0,0,0
719,3688.0,3.0382925191086185,7.0,0,1,0,0
720,7243.0,3.0382925191086185,7.0,0,0,0,1
721,9157.0,3.0382925191086185,49.0,0,1,0,0
722,1135.0,3.0382925191086185,42.0,0,1,0,0
723,4267.0,3.0382925191086185,19.0,0,1,0,0
724,5969.0,3.0382925191086185,17.0,0,0,1,1
725,6161.0,3.0382925191086185,39.0,0,0,1,0
726,7874.0,3.0073232701661863,34.0,0,1,0,1
727,317.0,3.0382925191086185,27.0,0,1,0,1
728,571.0,3.030143277607736,37.0,0,1,0,0
729,4996.5,3.0382925191086185,48.0,0,1,0,0
730,5219.0,3.0382925191086185,19.0,0,1,0,0
731,9501.0,3.0382925191086185,15.0,0,1,0,1
732,8863.0,3.0382925191086185,15.0,0,1,0,0
733,3465.0,3.0382925191086185,40.0,0,1,0,1
734,6319.0,3.0382925191086185,47.0,0,0,0,1
735,3452.0,3.150789247813135,33.0,0,1,0,0
736,1802.0,3.0382925191086185,25.0,0,1,0,1
737,3066.0,3.0382925191086185,34.0,0,1,0,1
738,2148.0,3.0382925191086185,23.0,0,1,0,0
739,4943.0,3.0382925191086185,14.0,0,0,1,0
740,1425.0,3.0382925191086185,25.0,0,1,0,0
741,1083.0,3.2856516321952367,28.0,0,0,1,1
742,1735.0,3.5087107241986657,20.0,0,1,0,0
743,7213.0,3.0382925191086185,7.0,0,1,0,0
744,284.0,3.0382925191086185,7.0,0,1,0,0
745,2655.0,3.0382925191086185,32.0,0,0,1,0
746,3837.0,3.0382925191086185,18.0,1,0,0,1
747,9569.0,3.0382925191086185,32.0,0,0,1,1
748,6993.0,3.20979382373768,40.0,0,1,0,1
749,1628.0,3.0382925191086185,11.0,0,0,0,1
750,4996.5,3.0382925191086185,36.0,0,1,0,1
751,9780.0,3.0382925191086185,15.0,1,0,0,0
752,8325.0,3.0382925191086185,31.0,0,0,0,1
753,2570.0,3.0382925191086185,16.0,0,1,0,1
754,868.0,3.0382925191086185,21.0,0,1,0,1
755,9303.0,3.0382925191086185,13.0,0,1,0,1
756,889.0,3.0382925191086185,26.0,0,1,0,0
757,7111.0,3.0382925191086185,25.0,0,1,0,0
758,5655.0,3.0382925191086185,41.0,1,0,0,0
759,4996.5,3.0382925191086185,45.0,0,1,0,0
760,8082.0,3.0382925191086185,2.0,1,0,0,0
761,4996.5,3.3686373810108745,9.0,0,1,0,0
762,2137.0,3.0382925191086185,26.0,1,0,0,0
763,7340.0,3.0382925191086185,25.0,0,1,0,0
764,4672.0,3.331715957340853,49.0,0,1,0,0
765,7180.0,3.0382925191086185,2.0,0,0,0,0
766,4734.0,2.732656991237321,0.0,1,0,0,1
767,500.0,3.0382925191086185,43.0,0,1,0,0
768,7257.0,3.0382925191086185,17.0,1,0,0,0
769,3867.0,3.0382925191086185,49.0,0,1,0,0
770,1028.0,3.0382925191086185,34.0,0,1,0,0
771,8785.0,3.0382925191086185,22.0,0,1,0,0
772,5164.0,3.0382925191086185,27.0,1,0,0,0
773,6036.0,3.0382925191086185,24.0,0,1,0,0
774,7147.0,3.0382925191086185,16.0,0,0,1,1
775,1924.0,3.0382925191086185,20.0,0,1,0,0
776,2642.0,3.0382925191086185,2.0,0,1,0,1
777,1889.0,3.08117485255276,41.0,0,1,0,1
778,3867.0,3.0382925191086185,26.0,0,1,0,0
779,8773.0,3.0382925191086185,15.0,0,1,0,0
780,6566.0,3.0382925191086185,20.0,0,1,0,0
781,5961.0,3.0382925191086185,3.0,0,1,0,1
782,8933.0,3.0382925191086185,15.0,0,0,1,0
783,4374.0,3.0382925191086185,21.0,0,1,0,1
784,4996.5,3.0382925191086185,24.0,0,1,0,0
785,796.0,3.0382925191086185,18.0,0,1,0,0
786,2302.0,3.0382925191086185,10.0,0,1,0,1
787,6806.0,3.0382925191086185,18.0,0,1,0,0
788,8574.0,3.0382925191086185,25.0,0,0,0,1
789,4996.5,3.0382925191086185,0.0,0,0,0,0
790,1519.0,3.0382925191086185,15.0,0,1,0,0
791,1089.0,3.0382925191086185,32.0,0,0,0,0
792,8473.0,3.0382925191086185,19.0,0,1,0,1
793,1786.0,3.0382925191086185,14.0,0,1,0,1
794,2993.0,3.0382925191086185,43.0,0,1,0,1
795,6961.0,3.525718598856852,16.0,0,1,0,0
796,126.0,3.0382925191086185,23.0,0,1,0,1
797,7441.0,3.0382925191086185,3.0,1,0,0,0
798,6244.0,3.0382925191086185,41.0,0,0,0,0
799,474.0,3.0382925191086185,3.0,0,1,0,0
800,5506.0,3.0382925191086185,29.0,0,1,0,1
801,8437.0,3.0382925191086185,45.0,0,1,0,0
802,2952.0,3.0382925191086185,34.0,0,0,1,0
803,5754.0,3.0382925191086185,30.0,0,1,0,0
804,9201.0,3.0382925191086185,14.0,0,1,0,0
805,7054.0,3.0382925191086185,10.0,0,1,0,0
806,4773.0,2.786519202005999,27.0,0,1,0,0
807,6258.0,3.0382925191086185,10.0,0,1,0,1
808,7028.0,3.115534583434127,34.0,0,1,0,1
809,4531.0,3.0382925191086185,42.0,0,1,0,0
810,1094.0,3.0382925191086185,48.0,0,1,0,0
811,3922.0,3.0382925191086185,25.0,0,0,1,1
812,6942.0,3.0382925191086185,25.0,0,1,0,0
813,4579.0,3.0382925191086185,25.0,0,1,0,0
814,1034.0,3.0382925191086185,25.0,0,0,0,0
815,218.0,3.0382925191086185,25.0,0,1,0,0
816,4565.0,3.0382925191086185,36.0,0,0,1,1
817,2462.0,2.914034020509053,14.0,0,1,0,1
818,6129.0,3.373470881731988,31.0,0,1,0,1
819,9599.0,3.0382925191086185,36.0,0,0,0,0
820,8075.0,3.0382925191086185,48.0,0,0,1,0
821,9714.0,3.0382925191086185,10.0,0,1,0,1
822,5941.0,3.0382925191086185,38.0,0,1,0,1
823,3770.0,3.0382925191086185,10.0,0,1,0,1
824,4221.0,3.465892987922365,32.0,0,1,0,0
825,8086.0,3.0382925191086185,19.0,0,1,0,0
826,5672.0,3.0382925191086185,12.0,0,1,0,0
827,6479.0,2.8198421968953298,32.0,0,1,0,0
828,4793.0,2.705174087845628,28.0,0,1,0,0
829,4996.5,3.0382925191086185,24.0,0,0,0,0
830,282.0,3.0382925191086185,23.0,0,0,1,0
831,5638.0,3.0382925191086185,12.0,1,0,0,0
832,4609.0,3.0382925191086185,5.0,0,1,0,0
833,9265.0,3.0382925191086185,23.0,0,1,0,0
834,5724.0,3.0382925191086185,13.0,0,1,0,1
835,1503.0,2.8694291378048606,49.0,0,1,0,1
836,4119.0,3.0382925191086185,15.0,0,1,0,0
837,4996.5,3.0382925191086185,33.0,0,1,0,1
838,3216.0,3.0382925191086185,28.0,1,0,0,0
839,4799.0,3.0382925191086185,41.0,1,0,0,0
840,3557.0,3.0382925191086185,44.0,0,1,0,0
841,9572.0,3.0382925191086185,27.0,1,0,0,1
842,1121.0,3.0382925191086185,27.0,0,1,0,1
843,1762.0,2.8448276824894627,1.0,0,1,0,0
844,6433.0,3.0382925191086185,5.0,0,0,1,0
845,9519.0,3.060620618940357,12.0,0,1,0,0
846,3280.0,3.0382925191086185,25.0,0,1,0,0
847,4105.0,3.0382925191086185,17.0,0,1,0,0
848,5258.0,3.0382925191086185,25.0,0,1,0,1
849,9326.0,3.0382925191086185,3.0,0,1,0,1
850,8619.0,3.0382925191086185,34.0,0,0,1,0
851,6259.0,3.0382925191086185,25.0,0,0,1,1
852,7914.0,3.0382925191086185,2.0,0,0,0,0
853,9463.0,3.0382925191086185,25.0,0,0,1,0
854,9295.0,3.0382925191086185,25.0,0,0,1,0
855,2838.0,3.0382925191086185,25.0,0,0,0,1
856,6490.0,3.0382925191086185,10.0,0,1,0,0
857,4356.0,3.0382925191086185,38.0,0,0,1,0
858,1307.0,3.0382925191086185,30.0,0,1,0,0
859,9911.0,3.0382925191086185,3.0,1,0,0,0
860,2896.0,3.0382925191086185,8.0,1,0,0,0
861,604.0,3.0382925191086185,22.0,0,1,0,1
862,1057.0,3.0382925191086185,17.0,0,1,0,1
863,1577.0,3.0382925191086185,14.0,0,1,0,0
864,2040.0,3.152110023144844,25.0,0,1,0,0
865,4737.0,3.0382925191086185,25.0,0,1,0,0
866,6212.0,3.0382925191086185,10.0,0,1,0,0
867,2186.0,3.0382925191086185,22.0,0,1,0,1
868,6944.0,3.0382925191086185,38.0,0,1,0,0
869,5343.0,3.0347745075432173,20.0,0,0,0,0
870,8683.0,3.0382925191086185,39.0,0,1,0,0
871,4509.0,2.9483364518679456,37.0,0,1,0,0
872,7579.0,3.0382925191086185,20.0,0,1,0,1
873,750.0,3.0382925191086185,33.0,0,1,0,1
874,3770.0,3.0382925191086185,38.0,0,0,0,0
875,1249.0,3.0382925191086185,10.0,0,1,0,0
876,3986.0,3.0382925191086185,26.0,0,0,0,1
877,2066.0,3.0382925191086185,42.0,0,1,0,1
878,4101.0,3.0382925191086185,12.0,0,1,0,0
879,7715.0,3.0382925191086185,41.0,0,1,0,0
880,665.0,3.0382925191086185,22.0,0,1,0,0
881,4815.0,3.0382925191086185,25.0,0,1,0,1
882,9513.0,3.0382925191086185,37.0,0,1,0,0
883,7381.0,3.0382925191086185,31.0,0,1,0,1
884,3003.0,2.716204723065629,7.0,1,0,0,1
885,9470.0,3.0382925191086185,1.0,1,0,0,1
886,3534.0,3.0382925191086185,25.0,0,0,0,0
887,968.0,3.0382925191086185,25.0,0,1,0,0
888,3284.0,3.0382925191086185,25.0,0,0,1,0
889,5693.0,3.0382925191086185,14.0,1,0,0,0
890,7759.0,3.0671954832176844,39.0,0,0,1,1
891,644.0,3.0382925191086185,47.0,0,0,1,1
892,7416.0,3.1709437574344688,34.0,1,0,0,0
893,3690.0,3.0382925191086185,4.0,0,0,1,0
894,9095.0,3.0382925191086185,18.0,1,0,0,0
895,6262.0,3.0382925191086185,11.0,0,1,0,0
896,9639.0,3.0382925191086185,36.0,0,1,0,0
897,3471.0,3.0382925191086185,20.0,0,1,0,0
898,4587.0,2.7120587532119904,11.0,0,1,0,1
899,3620.0,3.0382925191086185,25.0,0,1,0,0
900,5633.0,3.0382925191086185,45.0,0,1,0,0
901,5857.0,2.672355687152289,7.0,0,1,0,0
902,339.0,3.3881994544507443,25.0,0,1,0,0
903,7515.0,3.0382925191086185,1.0,0,1,0,0
904,7409.0,3.0382925191086185,23.0,0,1,0,1
905,8447.0,3.0382925191086185,34.0,0,1,0,0
906,5141.0,3.0382925191086185,24.0,0,1,0,0
907,4154.0,3.0382925191086185,48.0,0,0,0,0
908,3272.0,3.271867653450437,46.0,0,1,0,0
909,124.0,3.0382925191086185,11.0,0,1,0,0
910,162.0,3.0382925191086185,36.0,0,1,0,0
911,3516.0,3.0382925191086185,10.0,0,1,0,0
912,3772.0,3.0382925191086185,19.0,0,0,0,0
913,8222.0,3.0382925191086185,45.0,0,0,1,1
914,9439.0,2.651170105455797,2.0,0,1,0,0
915,4996.5,3.4863670130155286,32.0,0,1,0,0
916,3564.0,3.0382925191086185,47.0,0,1,0,1
917,8551.0,3.0382925191086185,20.0,0,1,0,0
918,3600.0,3.0382925191086185,6.0,0,1,0,0
919,6315.0,3.0382925191086185,25.0,0,1,0,1
920,2903.0,3.0382925191086185,15.0,0,1,0,0
921,789.0,3.0382925191086185,35.0,0,0,1,1
922,6744.0,3.0382925191086185,39.0,0,0,1,0
923,8673.0,3.0382925191086185,7.0,0,1,0,1
924,1307.0,3.0382925191086185,19.0,0,1,0,1
925,2763.0,3.287226166271415,25.0,1,0,0,0
926,5669.0,3.0382925191086185,2.0,0,0,1,0
927,6470.0,3.0382925191086185,47.0,0,1,0,1
928,4996.5,2.9504628327415228,27.0,1,0,0,0
929,5266.0,3.0382925191086185,44.0,0,1,0,0
930,5218.0,3.0382925191086185,30.0,0,1,0,1
931,4936.0,3.388590917027281,32.0,0,1,0,0
932,9918.0,3.0484141650158305,25.0,0,1,0,0
933,8340.0,2.961243301928114,33.0,1,0,0,1
934,6886.0,3.0382925191086185,19.0,0,0,1,1
935,4811.0,3.0382925191086185,22.0,0,1,0,1
936,2660.0,3.0382925191086185,5.0,0,0,1,0
937,5040.0,3.0382925191086185,16.0,0,1,0,1
938,8937.0,3.168626657315065,25.0,0,1,0,0
939,2637.0,3.0382925191086185,13.0,0,1,0,0
940,4996.5,3.0382925191086185,46.0,0,1,0,0
941,5654.0,3.0382925191086185,27.0,0,1,0,0
942,193.0,3.484824616590424,27.0,0,1,0,1
943,5756.0,3.0382925191086185,11.0,0,1,0,0
944,4765.0,3.0382925191086185,37.0,0,1,0,0
945,1175.0,3.024834876757818,5.0,0,1,0,1
946,2045.0,3.0382925191086185,1.0,1,0,0,0
947,3237.0,3.0382925191086185,40.0,0,1,0,1
948,6217.0,3.0382925191086185,42.0,0,1,0,0
949,7051.0,3.0382925191086185,13.0,0,1,0,0
950,1317.0,3.0382925191086185,20.0,0,1,0,0
951,9240.0,2.6379896645706578,40.0,0,1,0,0
952,810.0,3.254853508336873,45.0,0,1,0,0
953,7041.0,3.0382925191086185,36.0,0,1,0,0
954,6966.0,3.0382925191086185,43.0,0,1,0,0
955,8449.0,2.658873198912866,39.0,0,1,0,0
956,3418.0,3.0382925191086185,16.0,0,0,1,0
957,4871.0,3.0382925191086185,28.0,0,1,0,0
958,251.0,3.0382925191086185,3.0,0,0,1,0
959,7418.0,3.0382925191086185,43.0,0,1,0,0
960,1202.0,3.2485700974957537,39.0,1,0,0,1
961,5946.0,3.0382925191086185,25.0,0,1,0,1
962,6096.0,3.1802364785378034,14.0,0,1,0,1
963,4996.5,3.129525111836002,45.0,0,1,0,1
964,9818.0,3.0382925191086185,7.0,0,1,0,0
965,3848.0,3.0382925191086185,24.0,0,1,0,0
966,9984.0,3.0382925191086185,0.0,0,1,0,0
967,8098.0,3.0382925191086185,22.0,0,1,0,1
968,2408.0,2.897409882537452,44.0,0,0,0,0
969,5574.0,3.0382925191086185,21.0,1,0,0,0
970,2133.0,3.0382925191086185,25.0,0,1,0,0
971,3044.0,3.0382925191086185,29.0,0,1,0,1
972,2501.0,2.6466048791164742,22.0,0,1,0,1
973,2523.0,3.0382925191086185,40.0,0,1,0,0
974,2003.0,3.0382925191086185,3.0,0,1,0,0
975,3757.0,3.0382925191086185,25.0,0,1,0,0
976,5397.0,3.0382925191086185,25.0,0,1,0,0
977,5153.0,3.0382925191086185,9.0,0,1,0,0
978,7241.0,3.0382925191086185,46.0,0,1,0,0
979,6029.0,3.0382925191086185,28.0,0,1,0,0
980,628.0,3.2980958234749784,28.0,0,1,0,0
981,3258.0,3.0382925191086185,24.0,0,1,0,1
982,787.0,3.129012543995571,25.0,0,1,0,1
983,6472.0,3.200770015892991,15.0,0,1,0,1
984,4642.0,3.0382925191086185,26.0,1,0,0,1
985,255.0,3.1495754147196213,33.0,0,0,1,0
986,1127.0,2.869476571592778,11.0,0,1,0,0
987,3940.0,3.0382925191086185,10.0,0,1,0,0
988,829.0,3.0382925191086185,42.0,0,1,0,0
989,7766.0,3.0382925191086185,17.0,0,0,0,0
990,8394.0,3.0382925191086185,34.0,0,1,0,1
991,891.0,3.0382925191086185,31.0,0,1,0,0
992,5587.0,3.0382925191086185,44.0,0,1,0,0
993,9140.0,3.0382925191086185,44.0,0,1,0,1
994,157.0,3.0382925191086185,24.0,0,1,0,1
995,7902.0,3.0382925191086185,24.0,0,0,0,1
996,1316.0,3.082218887521531,24.0,0,0,0,1
997,8314.0,3.0382925191086185,11.0,0,1,0,0
998,4477.0,3.0382925191086185,12.0,0,0,0,1
999,8311.0,3.0382925191086185,28.0,0,1,0,0
1000,6426.0,3.0382925191086185,18.0,0,1,0,0
1001,1718.0,2.6870823250713918,7.0,0,1,0,0
